Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$248,$170,11/28/18,13,New York
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$247,$170,11/28/18,11,Indiana
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$248,$170,11/28/18,9,Maryland
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$261,$170,11/28/18,11,Massachusetts
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$266,$170,11/28/18,4.5,New York
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$249,$170,11/28/18,10,Pennsylvania
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$260,$170,11/28/18,10.5,New York
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$300,$170,11/28/18,6.5,California
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$260,$170,11/28/18,11.5,California
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$318,$170,11/28/18,6.5,Illinois
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$256,$170,11/28/18,12,Georgia
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$305,$170,11/28/18,5.5,Rhode Island
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$314,$170,11/28/18,4.5,New Hampshire
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$340,$170,11/28/18,5.5,Florida
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$265,$170,11/28/18,12,Arizona
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$250,$170,11/28/18,10.5,Texas
12/3/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$242,$170,11/28/18,8,New York
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$219,$220,6/30/18,10,New Jersey
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$227,$220,6/30/18,9,New York
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$229,$220,6/30/18,9.5,California
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$265,$220,6/30/18,5.5,New Jersey
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$240,$220,6/30/18,7,California
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$243,$220,6/30/18,7.5,New York
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$225,$220,6/30/18,8.5,New York
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$230,$220,6/30/18,7.5,New York
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$225,$220,6/30/18,9.5,Massachusetts
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$228,$220,6/30/18,9.5,Pennsylvania
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$248,$220,6/30/18,10.5,Minnesota
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,13,Oklahoma
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$233,$220,6/30/18,8.5,Florida
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$248,$220,6/30/18,5,Arizona
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$246,$220,6/30/18,11.5,Minnesota
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$227,$220,6/30/18,9,Texas
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$230,$220,6/30/18,8.5,New York
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$229,$220,6/30/18,7,Texas
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$259,$220,6/30/18,6,New York
12/3/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$248,$220,6/30/18,7.5,New York
"12/4/18, Yeezy,Adidas-Yeezy-Boost-350-Low-Turtledove,""$1,325"",$200,6/27/15,11,New York"
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$640,$220,9/24/16,8,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$675,$220,9/24/16,10,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$420,$220,11/25/17,12,Massachusetts
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$400,$220,11/25/17,10,New York
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$459,$220,11/25/17,7,New York
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$444,$220,11/25/17,11.5,New Jersey
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$461,$220,11/25/17,11.5,Virginia
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$466,$220,11/25/17,5.5,New York
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$400,$220,11/25/17,9,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$470,$220,11/25/17,4.5,New York
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$404,$220,11/25/17,10,New Jersey
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$400,$220,11/25/17,8,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$407,$220,11/25/17,6,New York
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$410,$220,11/25/17,10,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$479,$220,11/25/17,6,Pennsylvania
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$388,$220,12/16/17,11,New Jersey
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$366,$220,12/16/17,9.5,Oregon
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$390,$220,12/16/17,13,Wisconsin
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$379,$220,12/16/17,10.5,Michigan
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$319,$220,12/16/17,8,Oregon
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$360,$220,12/16/17,10,Alabama
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$370,$220,12/16/17,8,North Carolina
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$650,$220,11/23/16,13,New Jersey
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$830,$220,2/11/17,8,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$770,$220,2/11/17,10.5,Pennsylvania
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$240,$220,4/29/17,11.5,Ohio
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$260,$220,4/29/17,14,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$242,$220,4/29/17,10,Nevada
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$302,$220,4/29/17,4.5,Colorado
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$245,$220,4/29/17,10.5,Maine
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$240,$220,4/29/17,10,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$310,$220,4/29/17,5.5,Massachusetts
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$247,$220,4/29/17,8,Ohio
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$221,$220,4/29/17,7,Florida
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$274,$220,4/29/17,5,New York
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$235,$220,4/29/17,12,Kansas
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$238,$220,4/29/17,9,New York
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$240,$220,4/29/17,10.5,Texas
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$300,$220,4/29/17,6,New Hampshire
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$280,$220,4/29/17,4,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$276,$220,4/29/17,13,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$245,$220,4/29/17,11.5,Florida
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$245,$220,4/29/17,11,New York
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$225,$220,4/29/17,7.5,New York
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$210,$220,4/29/17,12,Florida
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$304,$220,4/29/17,5.5,Texas
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$220,$220,4/29/17,11.5,New Jersey
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$244,$220,4/29/17,7.5,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$314,$220,4/29/17,6.5,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$243,$220,4/29/17,10,California
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$243,$220,4/29/17,10.5,Texas
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$240,$220,4/29/17,10,Maryland
12/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$268,$220,4/29/17,14,Alabama
